# x_m,y_m,w_tr_right_m,w_tr_left_m
54.9248,77.3549,0.7189,0.7189
55.0206,77.4507,0.7189,0.7189
55.1165,77.5466,0.7368,0.7368
55.2123,77.6424,0.7189,0.7189
55.3082,77.7383,0.7189,0.7189
55.4040,77.8341,0.7189,0.7189
55.4999,77.9300,0.7189,0.7189
55.5957,77.9300,0.7189,0.7189
55.6916,78.0258,0.7189,0.7189
55.7874,78.1217,0.7189,0.7189
55.8833,78.2175,0.7189,0.7189
55.9791,78.3134,0.7189,0.7189
56.0750,78.4092,0.7189,0.7189
56.1708,78.5051,0.7189,0.7189
56.2667,78.6009,0.7189,0.7189
56.3625,78.6009,0.7189,0.7189
56.4584,78.6968,0.7189,0.7189
56.5542,78.7926,0.7189,0.7189
56.6501,78.8885,0.7189,0.7189
56.7459,78.9843,0.7189,0.7189
56.8418,79.0802,0.7189,0.7189
56.9376,79.1760,0.7189,0.7189
57.0335,79.2719,0.7189,0.7189
57.1293,79.2719,0.7189,0.7189
57.2252,79.3677,0.7189,0.7189
57.3210,79.4636,0.7189,0.7189
57.4169,79.5594,0.7189,0.7189
57.5127,79.6553,0.7189,0.7189
57.6086,79.7511,0.7189,0.7189
57.7044,79.8470,0.7189,0.7189
57.8003,79.9428,0.7189,0.7189
57.8961,79.9428,0.7189,0.7189
57.9920,80.0387,0.7189,0.7189
58.0878,80.1345,0.7189,0.7189
58.1837,80.2304,0.7189,0.7189
58.2795,80.3262,0.7189,0.7189
58.3754,80.4221,0.7189,0.7189
58.4712,80.5179,0.7189,0.7189
58.5671,80.6138,0.7189,0.7189
58.6629,80.6138,0.7189,0.7189
58.7588,80.7096,0.7189,0.7189
58.8546,80.8055,0.7189,0.7189
58.9505,80.9013,0.7189,0.7189
59.0463,80.9972,0.7189,0.7189
59.1422,81.0930,0.7189,0.7189
59.2380,81.1889,0.7189,0.7189
59.3339,81.2847,0.7189,0.7189
59.4297,81.2847,0.7189,0.7189
59.5256,81.3806,0.7189,0.7189
59.6214,81.4764,0.7189,0.7189
59.7173,81.5723,0.7189,0.7189
59.8131,81.6681,0.7368,0.7368
59.9090,81.7640,0.7189,0.7189
60.0048,81.8598,0.7189,0.7189
60.1007,81.9557,0.7189,0.7189
60.1965,82.0515,0.7189,0.7189
60.2924,82.0515,0.7189,0.7189
60.3882,82.1474,0.7189,0.7189
60.4841,82.2432,0.7189,0.7189
60.5799,82.3391,0.7368,0.7368
60.6758,82.4349,0.7189,0.7189
60.7716,82.5308,0.7189,0.7189
60.8675,82.6266,0.7189,0.7189
60.9633,82.7225,0.7189,0.7189
61.0592,82.7225,0.7189,0.7189
61.1550,82.8183,0.7189,0.7189
61.2509,82.9142,0.7189,0.7189
61.3467,83.0100,0.7368,0.7368
61.4426,83.1059,0.7189,0.7189
61.5384,83.2017,0.7189,0.7189
61.6343,83.2976,0.7189,0.7189
61.7301,83.3934,0.7189,0.7189
61.8260,83.3934,0.7189,0.7189
61.9218,83.4893,0.7189,0.7189
62.0177,83.5851,0.7189,0.7189
62.1135,83.6810,0.7189,0.7189
62.2094,83.7768,0.7368,0.7368
62.3052,83.8727,0.7189,0.7189
62.4011,83.9685,0.7189,0.7189
62.4969,84.0644,0.7189,0.7189
62.5928,84.1602,0.7189,0.7189
62.6886,84.1602,0.7189,0.7189
62.7845,84.2561,0.7189,0.7189
62.8803,84.3519,0.7189,0.7189
62.9762,84.4478,0.7189,0.7189
63.0720,84.5436,0.7368,0.7368
63.1679,84.6395,0.7189,0.7189
63.2637,84.7353,0.7189,0.7189
63.3596,84.8312,0.7189,0.7189
63.4554,84.9270,0.7189,0.7189
63.5513,84.9270,0.7189,0.7189
63.6471,85.0229,0.7189,0.7189
63.7430,85.1187,0.7189,0.7189
63.8388,85.2146,0.7189,0.7189
63.9347,85.3104,0.7368,0.7368
64.0305,85.4063,0.7189,0.7189
64.1264,85.5021,0.7189,0.7189
64.2222,85.5980,0.7189,0.7189
64.3181,85.6938,0.7189,0.7189
64.4139,85.6938,0.7189,0.7189
64.5098,85.7897,0.7189,0.7189
64.6056,85.8855,0.7189,0.7189
64.7015,85.9814,0.7189,0.7189
64.7973,86.0772,0.7368,0.7368
64.8932,86.1731,0.7189,0.7189
64.9890,86.2689,0.7189,0.7189
65.0849,86.3648,0.7189,0.7189
65.1807,86.4606,0.7189,0.7189
65.2766,86.4606,0.7189,0.7189
65.3724,86.5565,0.7189,0.7189
65.4683,86.6523,0.7189,0.7189
65.5641,86.7482,0.7189,0.7189
65.6600,86.8440,0.7189,0.7189
65.7558,86.9399,0.7189,0.7189
65.8517,86.9399,0.7189,0.7189
65.9475,87.0357,0.7189,0.7189
66.0434,87.1316,0.7189,0.7189
66.1392,87.2274,0.7368,0.7368
66.2351,87.3233,0.7189,0.7189
66.3309,87.4191,0.7189,0.7189
66.4268,87.5150,0.7189,0.7189
66.5226,87.5150,0.7189,0.7189
66.6185,87.6108,0.7189,0.7189
66.7143,87.7067,0.7368,0.7368
66.8102,87.8025,0.7189,0.7189
66.9060,87.8984,0.7189,0.7189
67.0019,87.8984,0.7189,0.7189
67.0977,87.9942,0.7189,0.7189
67.1936,88.0901,0.7368,0.7368
67.2894,88.1859,0.7189,0.7189
67.3853,88.2818,0.7189,0.7189
67.4811,88.2818,0.7189,0.7189
67.5770,88.3776,0.7189,0.7189
67.6728,88.4735,0.7189,0.7189
67.7687,88.5693,0.7189,0.7189
67.8645,88.5693,0.7189,0.7189
67.9604,88.6652,0.7189,0.7189
68.0562,88.7610,0.7368,0.7368
68.1521,88.8569,0.7189,0.7189
68.2479,88.9527,0.6868,0.6868
68.3438,88.9527,0.7189,0.7189
68.4396,89.0486,0.7189,0.7189
68.5355,89.1444,0.7189,0.7189
68.6313,89.1444,0.7189,0.7189
68.7272,89.2403,0.7368,0.7368
68.8230,89.3361,0.7189,0.7189
68.9189,89.4320,0.6868,0.6868
69.0147,89.4320,0.7189,0.7189
69.1106,89.5278,0.7189,0.7189
69.2064,89.6237,0.7189,0.7189
69.3023,89.6237,0.7189,0.7189
69.3981,89.7195,0.7368,0.7368
69.4940,89.8154,0.7189,0.7189
69.5898,89.8154,0.7189,0.7189
69.6857,89.9112,0.7368,0.7368
69.7815,90.0071,0.7189,0.7189
69.8774,90.0071,0.7189,0.7189
69.9732,90.1029,0.7368,0.7368
70.0691,90.1988,0.7189,0.7189
70.1649,90.1988,0.7189,0.7189
70.2608,90.2946,0.7368,0.7368
70.3566,90.3905,0.7189,0.7189
70.4525,90.3905,0.7189,0.7189
70.5483,90.4863,0.7323,0.7323
70.6442,90.4863,0.6868,0.6868
70.7400,90.5822,0.7323,0.7323
70.8359,90.6780,0.7189,0.7189
70.9317,90.6780,0.7189,0.7189
71.0276,90.7739,0.7368,0.7368
71.1234,90.8697,0.7189,0.7189
71.2193,90.8697,0.7189,0.7189
71.3151,90.9656,0.7323,0.7323
71.4110,90.9656,0.6868,0.6868
71.5068,91.0614,0.7323,0.7323
71.6027,91.1573,0.7189,0.7189
71.6985,91.1573,0.7189,0.7189
71.7944,91.2531,0.7323,0.7323
71.8902,91.2531,0.6868,0.6868
71.9861,91.3490,0.7323,0.7323
72.0819,91.4448,0.7189,0.7189
72.1778,91.4448,0.7189,0.7189
72.2736,91.5407,0.7323,0.7323
72.3695,91.5407,0.6868,0.6868
72.4653,91.6365,0.7323,0.7323
72.5612,91.7324,0.7189,0.7189
72.6570,91.7324,0.7189,0.7189
72.7529,91.8282,0.7323,0.7323
72.8487,91.8282,0.6868,0.6868
72.9446,91.9241,0.7323,0.7323
73.0404,91.9241,0.6868,0.6868
73.1363,92.0199,0.7323,0.7323
73.2321,92.1158,0.7323,0.7323
73.3280,92.1158,0.7189,0.7189
73.4238,92.2116,0.7323,0.7323
73.5197,92.2116,0.6868,0.6868
73.6155,92.3075,0.7323,0.7323
73.7114,92.3075,0.6868,0.6868
73.8072,92.4033,0.7323,0.7323
73.9031,92.4992,0.7323,0.7323
73.9989,92.4992,0.7189,0.7189
74.0948,92.5950,0.7323,0.7323
74.1906,92.5950,0.6868,0.6868
74.2865,92.6909,0.7323,0.7323
74.3823,92.6909,0.6868,0.6868
74.4782,92.7867,0.7323,0.7323
74.5740,92.8826,0.7323,0.7323
74.6699,92.8826,0.7323,0.7323
74.7657,92.9784,0.7323,0.7323
74.8616,92.9784,0.7189,0.7189
74.9574,93.0743,0.7323,0.7323
75.0533,93.0743,0.6868,0.6868
75.1491,93.1701,0.7323,0.7323
75.2450,93.1701,0.6868,0.6868
75.3408,93.2660,0.7323,0.7323
75.4367,93.3618,0.7323,0.7323
75.5325,93.3618,0.7323,0.7323
75.6284,93.4577,0.7323,0.7323
75.7242,93.4577,0.7189,0.7189
75.8201,93.5535,0.7323,0.7323
75.9159,93.5535,0.6868,0.6868
76.0118,93.6494,0.7323,0.7323
76.1076,93.6494,0.6868,0.6868
76.2035,93.7452,0.7323,0.7323
76.2993,93.8411,0.7323,0.7323
76.3952,93.8411,0.7323,0.7323
76.4910,93.9369,0.7323,0.7323
76.5869,93.9369,0.7189,0.7189
76.6827,94.0328,0.7323,0.7323
76.7786,94.0328,0.6868,0.6868
76.8744,94.1286,0.7323,0.7323
76.9703,94.1286,0.6868,0.6868
77.0661,94.2245,0.7323,0.7323
77.1620,94.3203,0.7323,0.7323
77.2578,94.3203,0.7323,0.7323
77.3537,94.4162,0.7323,0.7323
77.4495,94.4162,0.7189,0.7189
77.5454,94.5120,0.7323,0.7323
77.6412,94.5120,0.6868,0.6868
77.7371,94.6079,0.7323,0.7323
77.8329,94.6079,0.6868,0.6868
77.9288,94.7037,0.7323,0.7323
78.0246,94.7996,0.7323,0.7323
78.1205,94.7996,0.7189,0.7189
78.2163,94.8954,0.7323,0.7323
78.3122,94.8954,0.6868,0.6868
78.4080,94.9913,0.7323,0.7323
78.5039,94.9913,0.6868,0.6868
78.5997,95.0871,0.7323,0.7323
78.6956,95.0871,0.6868,0.6868
78.7914,95.1830,0.7323,0.7323
78.8873,95.2788,0.7323,0.7323
78.9831,95.2788,0.7189,0.7189
79.0790,95.3747,0.7323,0.7323
79.1748,95.3747,0.6868,0.6868
79.2707,95.4705,0.7323,0.7323
79.3665,95.4705,0.6868,0.6868
79.4624,95.5664,0.7323,0.7323
79.5582,95.6622,0.7323,0.7323
79.6541,95.6622,0.7323,0.7323
79.7499,95.7581,0.7323,0.7323
79.8458,95.7581,0.7189,0.7189
79.9416,95.8539,0.7323,0.7323
80.0375,95.8539,0.6868,0.6868
80.1333,95.9498,0.7323,0.7323
80.2292,95.9498,0.6868,0.6868
80.3250,96.0456,0.7323,0.7323
80.4209,96.1415,0.7323,0.7323
80.5167,96.1415,0.7323,0.7323
80.6126,96.2373,0.7323,0.7323
80.7084,96.2373,0.7189,0.7189
80.8043,96.3332,0.7323,0.7323
80.9001,96.3332,0.6868,0.6868
80.9960,96.4290,0.7323,0.7323
81.0918,96.4290,0.6868,0.6868
81.1877,96.5249,0.7323,0.7323
81.2835,96.6207,0.7323,0.7323
81.3794,96.6207,0.7189,0.7189
81.4752,96.7166,0.7323,0.7323
81.5711,96.7166,0.6868,0.6868
81.6669,96.8124,0.7323,0.7323
81.7628,96.8124,0.6868,0.6868
81.8586,96.9083,0.7323,0.7323
81.9545,96.9083,0.6868,0.6868
82.0503,97.0041,0.7323,0.7323
82.1462,97.1000,0.7323,0.7323
82.2420,97.1000,0.7189,0.7189
82.3379,97.1958,0.7323,0.7323
82.4337,97.1958,0.6868,0.6868
82.5296,97.2917,0.7323,0.7323
82.6254,97.2917,0.6868,0.6868
82.7213,97.3875,0.7323,0.7323
82.8171,97.4834,0.7323,0.7323
82.9130,97.4834,0.7323,0.7323
83.0088,97.5792,0.7323,0.7323
83.1047,97.5792,0.7189,0.7189
83.2005,97.6751,0.7323,0.7323
83.2964,97.6751,0.6868,0.6868
83.3922,97.7709,0.7323,0.7323
83.4881,97.7709,0.6868,0.6868
83.5839,97.8668,0.7323,0.7323
83.6798,97.9626,0.7323,0.7323
83.7756,97.9626,0.7189,0.7189
83.8715,98.0585,0.7323,0.7323
83.9673,98.0585,0.6868,0.6868
84.0632,98.1543,0.7323,0.7323
84.1590,98.1543,0.6868,0.6868
84.2549,98.2502,0.7323,0.7323
84.3507,98.3460,0.7323,0.7323
84.4466,98.3460,0.7323,0.7323
84.5424,98.4419,0.7323,0.7323
84.6383,98.4419,0.7189,0.7189
84.7341,98.5377,0.7323,0.7323
84.8300,98.5377,0.6868,0.6868
84.9258,98.6336,0.7323,0.7323
85.0217,98.6336,0.6868,0.6868
85.1175,98.7294,0.7323,0.7323
85.2134,98.8253,0.7323,0.7323
85.3092,98.8253,0.7189,0.7189
85.4051,98.9211,0.7323,0.7323
85.5009,98.9211,0.6868,0.6868
85.5968,99.0170,0.7323,0.7323
85.6926,99.0170,0.6868,0.6868
85.7885,99.1128,0.7323,0.7323
85.8843,99.1128,0.6868,0.6868
85.9802,99.2087,0.7323,0.7323
86.0760,99.3045,0.7323,0.7323
86.1719,99.3045,0.7189,0.7189
86.2677,99.4004,0.7323,0.7323
86.3636,99.4004,0.6868,0.6868
86.4594,99.4962,0.7323,0.7323
86.5553,99.4962,0.6868,0.6868
86.6511,99.5921,0.7323,0.7323
86.7470,99.6879,0.7323,0.7323
86.8428,99.6879,0.7323,0.7323
86.9387,99.7838,0.7323,0.7323
87.0345,99.7838,0.7189,0.7189
87.1304,99.8796,0.7323,0.7323
87.2262,99.8796,0.6868,0.6868
87.3221,99.9755,0.7323,0.7323
87.4179,99.9755,0.6868,0.6868
87.5138,100.0713,0.7323,0.7323
87.6096,100.1672,0.7323,0.7323
87.7055,100.1672,0.7189,0.7189
87.8013,100.2630,0.7323,0.7323
87.8972,100.2630,0.6868,0.6868
87.9930,100.3589,0.7323,0.7323
88.0889,100.3589,0.6868,0.6868
88.1847,100.4547,0.7323,0.7323
88.2806,100.5506,0.7323,0.7323
88.3764,100.5506,0.7323,0.7323
88.4723,100.6464,0.7323,0.7323
88.5681,100.6464,0.7189,0.7189
88.6640,100.7423,0.7323,0.7323
88.7598,100.7423,0.6868,0.6868
88.8557,100.8381,0.7323,0.7323
88.9515,100.8381,0.6868,0.6868
89.0474,100.9340,0.7323,0.7323
89.1432,101.0298,0.7323,0.7323
89.2391,101.0298,0.7189,0.7189
89.3349,101.1257,0.7323,0.7323
89.4308,101.1257,0.6868,0.6868
89.5266,101.2215,0.7323,0.7323
89.6225,101.2215,0.6868,0.6868
89.7183,101.3174,0.7323,0.7323
89.8142,101.3174,0.6868,0.6868
89.9100,101.4132,0.7323,0.7323
90.0059,101.5091,0.7323,0.7323
90.1017,101.5091,0.7189,0.7189
90.1976,101.6049,0.7323,0.7323
90.2934,101.6049,0.6868,0.6868
90.3893,101.7008,0.7323,0.7323
90.4851,101.7008,0.6868,0.6868
90.5810,101.7966,0.7323,0.7323
90.6768,101.8925,0.7323,0.7323
90.7727,101.8925,0.7323,0.7323
90.8685,101.9883,0.7323,0.7323
90.9644,101.9883,0.7189,0.7189
91.0602,102.0842,0.7323,0.7323
91.1561,102.0842,0.6868,0.6868
91.2519,102.1800,0.7323,0.7323
91.3478,102.1800,0.6868,0.6868
91.4436,102.2759,0.7323,0.7323
91.5395,102.3717,0.7323,0.7323
91.6353,102.3717,0.7189,0.7189
91.7312,102.4676,0.7323,0.7323
91.8270,102.4676,0.6868,0.6868
91.9229,102.5634,0.7323,0.7323
92.0187,102.5634,0.6868,0.6868
92.1146,102.6593,0.7323,0.7323
92.2104,102.7551,0.7323,0.7323
92.3063,102.7551,0.7323,0.7323
92.4021,102.8510,0.7323,0.7323
92.4980,102.8510,0.7189,0.7189
92.5938,102.9468,0.7323,0.7323
92.6897,102.9468,0.6868,0.6868
92.7855,103.0427,0.7323,0.7323
92.8814,103.0427,0.6868,0.6868
92.9772,103.1385,0.7323,0.7323
93.0731,103.2344,0.7323,0.7323
93.1689,103.2344,0.7323,0.7323
93.2648,103.3302,0.7323,0.7323
93.3606,103.3302,0.7189,0.7189
93.4565,103.4261,0.7323,0.7323
93.5523,103.4261,0.6868,0.6868
93.6482,103.5219,0.7323,0.7323
93.7440,103.5219,0.6868,0.6868
93.8399,103.6178,0.7323,0.7323
93.9357,103.6178,0.6868,0.6868
94.0316,103.7136,0.7323,0.7323
94.1274,103.8095,0.7323,0.7323
94.2233,103.8095,0.7323,0.7323
94.3191,103.9053,0.7323,0.7323
94.4150,103.9053,0.7189,0.7189
94.5108,104.0012,0.7368,0.7368
94.6067,104.0970,0.7189,0.7189
94.7025,104.0970,0.7189,0.7189
94.7984,104.1929,0.7368,0.7368
94.8942,104.2887,0.7189,0.7189
94.9901,104.3846,0.7189,0.7189
95.0859,104.3846,0.7189,0.7189
95.1818,104.4804,0.7189,0.7189
95.2776,104.5763,0.7368,0.7368
95.3735,104.6721,0.7368,0.7368
95.4693,104.7680,0.7189,0.7189
95.5652,104.8638,0.7189,0.7189
95.5652,104.9597,0.7189,0.7189
95.6610,105.0555,0.7368,0.7368
95.6610,105.1514,0.6868,0.6868
95.7569,105.2472,0.7323,0.7323
95.7569,105.3431,0.6868,0.6868
95.8527,105.4389,0.7323,0.7323
95.8527,105.5348,0.6868,0.6868
95.9486,105.6306,0.7323,0.7323
95.9486,105.7265,0.7007,0.7007
95.9486,105.8223,0.6775,0.6775
95.9486,105.9182,0.6633,0.6633
95.9486,106.0140,0.6440,0.6440
95.9486,106.1099,0.6093,0.6093
96.0444,106.2057,0.6775,0.6775
96.0444,106.3016,0.6633,0.6633
96.0444,106.3974,0.6585,0.6585
96.0444,106.4933,0.6585,0.6585
96.0444,106.5891,0.6585,0.6585
96.0444,106.6850,0.6585,0.6585
96.0444,106.7808,0.6585,0.6585
96.0444,106.8767,0.6585,0.6585
96.0444,106.9725,0.6585,0.6585
96.0444,107.0684,0.6585,0.6585
96.0444,107.1642,0.6633,0.6633
96.0444,107.2601,0.6775,0.6775
96.0444,107.3559,0.7007,0.7007
96.0444,107.4518,0.7323,0.7323
96.0444,107.5476,0.7544,0.7544
96.0444,107.6435,0.7544,0.7544
96.0444,107.7393,0.7544,0.7544
96.0444,107.8352,0.7544,0.7544
96.0444,107.9310,0.7544,0.7544
96.0444,108.0269,0.7544,0.7544
95.9486,108.1227,0.6633,0.6633
95.9486,108.2186,0.6775,0.6775
95.9486,108.3144,0.7007,0.7007
95.9486,108.4103,0.7323,0.7323
95.9486,108.5061,0.7544,0.7544
95.9486,108.6020,0.7544,0.7544
95.9486,108.6978,0.7544,0.7544
95.9486,108.7937,0.7544,0.7544
95.9486,108.8895,0.7544,0.7544
95.9486,108.9854,0.7544,0.7544
95.8527,109.0812,0.6585,0.6585
95.8527,109.1771,0.6633,0.6633
95.8527,109.2729,0.6775,0.6775
95.8527,109.3688,0.7007,0.7007
95.8527,109.4646,0.7323,0.7323
95.8527,109.5605,0.7544,0.7544
95.8527,109.6563,0.7544,0.7544
95.8527,109.7522,0.7544,0.7544
95.8527,109.8480,0.7544,0.7544
95.8527,109.9439,0.7544,0.7544
95.8527,110.0397,0.7544,0.7544
95.7569,110.1356,0.6633,0.6633
95.7569,110.2314,0.6775,0.6775
95.7569,110.3273,0.7007,0.7007
95.7569,110.4231,0.7323,0.7323
95.7569,110.5190,0.7544,0.7544
95.7569,110.6148,0.7544,0.7544
95.7569,110.7107,0.7544,0.7544
95.7569,110.8065,0.7544,0.7544
95.7569,110.9024,0.7544,0.7544
95.7569,110.9982,0.7544,0.7544
95.6610,111.0941,0.6585,0.6585
95.6610,111.1899,0.6633,0.6633
95.6610,111.2858,0.6775,0.6775
95.6610,111.3816,0.7007,0.7007
95.6610,111.4775,0.7323,0.7323
95.6610,111.5733,0.7544,0.7544
95.6610,111.6692,0.7544,0.7544
95.6610,111.7650,0.7544,0.7544
95.6610,111.8609,0.7544,0.7544
95.6610,111.9567,0.7544,0.7544
95.6610,112.0526,0.7544,0.7544
95.5652,112.1484,0.6585,0.6585
95.5652,112.2443,0.6633,0.6633
95.5652,112.3401,0.6775,0.6775
95.5652,112.4360,0.7007,0.7007
95.5652,112.5318,0.7323,0.7323
95.5652,112.6277,0.7544,0.7544
95.5652,112.7235,0.7544,0.7544
95.5652,112.8194,0.7544,0.7544
95.5652,112.9152,0.7544,0.7544
95.5652,113.0111,0.7544,0.7544
95.5652,113.1069,0.7544,0.7544
95.4693,113.2028,0.6633,0.6633
95.4693,113.2986,0.6775,0.6775
95.4693,113.3945,0.7007,0.7007
95.4693,113.4903,0.7323,0.7323
95.4693,113.5862,0.7544,0.7544
95.4693,113.6820,0.7544,0.7544
95.4693,113.7779,0.7544,0.7544
95.4693,113.8737,0.7544,0.7544
95.4693,113.9696,0.7544,0.7544
95.4693,114.0654,0.7544,0.7544
95.3735,114.1613,0.6585,0.6585
95.3735,114.2571,0.6633,0.6633
95.3735,114.3530,0.6775,0.6775
95.3735,114.4488,0.7007,0.7007
95.3735,114.5447,0.7323,0.7323
95.3735,114.6405,0.7544,0.7544
95.3735,114.7364,0.7544,0.7544
95.3735,114.8322,0.7544,0.7544
95.3735,114.9281,0.7544,0.7544
95.3735,115.0239,0.7544,0.7544
95.3735,115.1198,0.7544,0.7544
95.2776,115.2156,0.6633,0.6633
95.2776,115.3115,0.6775,0.6775
95.2776,115.4073,0.7007,0.7007
95.2776,115.5032,0.7323,0.7323
95.2776,115.5990,0.7544,0.7544
95.2776,115.6949,0.7544,0.7544
95.2776,115.7907,0.7544,0.7544
95.2776,115.8866,0.7544,0.7544
95.2776,115.9824,0.7544,0.7544
95.2776,116.0783,0.7544,0.7544
95.1818,116.1741,0.6585,0.6585
95.1818,116.2700,0.6633,0.6633
95.1818,116.3658,0.6775,0.6775
95.1818,116.4617,0.7007,0.7007
95.1818,116.5575,0.7323,0.7323
95.1818,116.6534,0.7544,0.7544
95.1818,116.7492,0.7544,0.7544
95.1818,116.8451,0.7544,0.7544
95.1818,116.9409,0.7544,0.7544
95.1818,117.0368,0.7544,0.7544
95.1818,117.1326,0.7544,0.7544
95.0859,117.2285,0.6585,0.6585
95.0859,117.3243,0.6633,0.6633
95.0859,117.4202,0.6775,0.6775
95.0859,117.5160,0.7007,0.7007
95.0859,117.6119,0.7323,0.7323
95.0859,117.7077,0.7544,0.7544
95.0859,117.8036,0.7544,0.7544
95.0859,117.8994,0.7544,0.7544
95.0859,117.9953,0.7544,0.7544
95.0859,118.0911,0.7544,0.7544
95.0859,118.1870,0.7544,0.7544
94.9901,118.2828,0.6585,0.6585
94.9901,118.3787,0.6633,0.6633
94.9901,118.4745,0.6775,0.6775
94.9901,118.5704,0.7007,0.7007
94.9901,118.6662,0.7323,0.7323
94.9901,118.7621,0.7544,0.7544
94.9901,118.8579,0.7544,0.7544
94.9901,118.9538,0.7544,0.7544
94.9901,119.0496,0.7544,0.7544
94.9901,119.1455,0.7544,0.7544
94.9901,119.2413,0.7544,0.7544
94.8942,119.3372,0.6585,0.6585
94.8942,119.4330,0.6633,0.6633
94.8942,119.5289,0.6775,0.6775
94.8942,119.6247,0.7007,0.7007
94.8942,119.7206,0.7323,0.7323
94.8942,119.8164,0.7544,0.7544
94.8942,119.9123,0.7544,0.7544
94.8942,120.0081,0.7544,0.7544
94.8942,120.1040,0.7544,0.7544
94.8942,120.1998,0.7544,0.7544
94.8942,120.2957,0.7544,0.7544
94.7984,120.3915,0.6585,0.6585
94.7984,120.4874,0.6633,0.6633
94.7984,120.5832,0.6775,0.6775
94.7984,120.6791,0.7007,0.7007
94.7984,120.7749,0.7323,0.7323
94.7984,120.8708,0.7544,0.7544
94.7984,120.9666,0.7544,0.7544
94.7984,121.0625,0.7544,0.7544
94.7984,121.1583,0.7544,0.7544
94.7984,121.2542,0.7544,0.7544
94.7984,121.3500,0.7544,0.7544
94.7025,121.4459,0.6585,0.6585
94.7025,121.5417,0.6633,0.6633
94.7025,121.6376,0.6775,0.6775
94.7025,121.7334,0.7007,0.7007
94.7025,121.8293,0.7323,0.7323
94.7025,121.9251,0.7544,0.7544
94.7025,122.0210,0.7544,0.7544
94.7025,122.1168,0.7544,0.7544
94.7025,122.2127,0.7544,0.7544
94.7025,122.3085,0.7544,0.7544
94.7025,122.4044,0.7544,0.7544
94.6067,122.5002,0.6633,0.6633
94.6067,122.5961,0.6775,0.6775
94.6067,122.6919,0.7007,0.7007
94.6067,122.7878,0.7323,0.7323
94.6067,122.8836,0.7544,0.7544
94.6067,122.9795,0.7544,0.7544
94.6067,123.0753,0.7544,0.7544
94.6067,123.1712,0.7544,0.7544
94.6067,123.2670,0.7544,0.7544
94.6067,123.3629,0.7544,0.7544
94.5108,123.4587,0.6633,0.6633
94.5108,123.5546,0.6775,0.6775
94.5108,123.6504,0.7007,0.7007
94.5108,123.7463,0.7323,0.7323
94.5108,123.8421,0.7544,0.7544
94.5108,123.9380,0.7544,0.7544
94.5108,124.0338,0.7544,0.7544
94.5108,124.1297,0.7544,0.7544
94.5108,124.2255,0.7323,0.7323
94.4150,124.3214,0.6775,0.6775
94.4150,124.4172,0.7007,0.7007
94.4150,124.5131,0.7323,0.7323
94.4150,124.6089,0.7544,0.7544
94.4150,124.7048,0.7544,0.7544
94.4150,124.8006,0.7544,0.7544
94.4150,124.8965,0.7323,0.7323
94.4150,124.9923,0.7007,0.7007
94.3191,125.0882,0.7007,0.7007
94.3191,125.1840,0.7323,0.7323
94.3191,125.2799,0.7544,0.7544
94.3191,125.3757,0.7544,0.7544
94.2233,125.4716,0.6585,0.6585
94.2233,125.5674,0.6633,0.6633
94.2233,125.6633,0.6775,0.6775
94.2233,125.7591,0.7007,0.7007
94.1274,125.8550,0.6440,0.6440
94.1274,125.9508,0.6633,0.6633
94.1274,126.0467,0.6775,0.6775
94.1274,126.1425,0.7007,0.7007
94.1274,126.2384,0.7323,0.7323
94.0316,126.3342,0.6633,0.6633
94.0316,126.4301,0.6775,0.6775
94.0316,126.5259,0.7007,0.7007
94.0316,126.6218,0.7323,0.7323
93.9357,126.7176,0.6868,0.6868
93.8399,126.8135,0.6440,0.6440
93.8399,126.9093,0.6868,0.6868
93.8399,127.0052,0.7323,0.7323
93.7440,127.1010,0.6868,0.6868
93.7440,127.1969,0.7323,0.7323
93.6482,127.2927,0.7189,0.7189
93.6482,127.3886,0.7189,0.7189
93.5523,127.4844,0.7368,0.7368
93.4565,127.5803,0.7189,0.7189
93.3606,127.6761,0.6868,0.6868
93.3606,127.7720,0.7189,0.7189
93.2648,127.8678,0.7189,0.7189
93.1689,127.9637,0.7189,0.7189
93.0731,128.0595,0.7189,0.7189
92.9772,128.1554,0.7189,0.7189
92.8814,128.2512,0.7189,0.7189
92.7855,128.3471,0.7189,0.7189
92.6897,128.4429,0.7189,0.7189
92.5938,128.5388,0.7189,0.7189
92.4980,128.6346,0.7189,0.7189
92.4021,128.7305,0.7189,0.7189
92.3063,128.8263,0.7368,0.7368
92.2104,128.9222,0.7189,0.7189
92.1146,128.9222,0.7189,0.7189
92.0187,129.0180,0.7189,0.7189
91.9229,129.1139,0.7368,0.7368
91.8270,129.1139,0.6868,0.6868
91.7312,129.2097,0.7323,0.7323
91.6353,129.3056,0.7323,0.7323
91.5395,129.3056,0.7189,0.7189
91.4436,129.4014,0.7323,0.7323
91.3478,129.4014,0.6868,0.6868
91.2519,129.4973,0.7323,0.7323
91.1561,129.4973,0.6868,0.6868
91.0602,129.5931,0.7323,0.7323
90.9644,129.5931,0.7007,0.7007
90.8685,129.5931,0.6775,0.6775
90.7727,129.6890,0.7323,0.7323
90.6768,129.6890,0.6868,0.6868
90.5810,129.7848,0.7323,0.7323
90.4851,129.7848,0.7007,0.7007
90.3893,129.7848,0.6775,0.6775
90.2934,129.7848,0.6633,0.6633
90.1976,129.7848,0.6440,0.6440
90.1017,129.8807,0.7007,0.7007
